INSTRESP.keys,INSTRESP.rt,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,Instrloop.ran,FastInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,Advance_Resp.keys,Advance_Resp.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp.keys,key_resp.corr,key_resp.rt,encouragekey.keys,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,FastLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,f,1,1.462,space,0.363,0,6,6,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,j,1,0.842,space,0.302,0,7,7,7,1,The Earth is a star,j,,,,,,,,,,,,,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,f,1,0.974,space,0.309,0,8,8,0,1,A circle is a shape,f,,,,,,,,,,,,,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,j,1,1.364,space,0.302,0,9,9,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.37,,,,,,,,,f,1,0.984,,0,0,0,68,1,Algae is alive,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.288,,,,,,,,,f,1,1.018,,0,1,1,52,1,Frogs reproduce,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.264,,,,,,,,,j,1,0.853,,0,2,2,59,1,Comets are alive,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.261,,,,,,,,,j,1,1.101,,0,3,3,85,1,Thoughts are composed of matter,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.279,,,,,,,,,f,1,1.132,,0,4,4,37,1,Numbers can go on forever,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.264,,,,,,,,,j,1,1.35,,0,5,5,24,1,Space is finite,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.271,,,,,,,,,j,1,1.086,,0,6,6,41,1,The number five is infinite,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.775,,,,,,,,,f,0,1.266,,0,7,7,63,1,Color can be put in a container,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.24,,,,,,,,,f,1,1.326,,0,8,8,54,1,Dumbells are composed of matter,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.237,,,,,,,,,j,1,0.928,,0,9,9,110,1,A triangle is an animal,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.251,,,,,,,,,j,1,1.256,,0,10,10,126,1,Humans can breathe water,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.247,,,,,,,,,j,1,0.763,,0,11,11,122,1,The Earth is a star,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.216,,,,,,,,,j,1,1.102,,0,12,12,109,1,A square is a color,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.196,,,,,,,,,f,1,0.881,,0,13,13,100,1,A truck is a vehicle,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.225,,,,,,,,,f,1,1.177,,0,14,14,33,1,Numbers are infinite,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.309,,,,,,,,,j,1,1.828,,0,15,15,16,1,Time is finite,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.168,,,,,,,,,f,1,1.599,,0,16,16,8,1,An inch is finite,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.214,,,,,,,,,j,1,0.798,,0,17,17,119,1,A motorcycle is a person,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.221,,,,,,,,,j,1,1.322,,0,18,18,84,1,Silence is composed of matter,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.205,,,,,,,,,f,1,0.815,,0,19,19,29,1,Space can go on forever,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.234,,,,,,,,,f,1,1.026,,0,20,20,105,1,There are fifty states in the United States,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.202,,,,,,,,,j,1,1.124,,0,21,21,34,1,Numbers have an end,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.343,,,,,,,,,j,1,1.564,,0,22,22,14,1,An inch cannot always be further divided,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.25,,,,,,,,,j,1,1.347,,0,23,23,66,1,Music has a molecular structure,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.248,,,,,,,,,j,1,1.052,,0,24,24,108,1,This sentence is written in Spanish,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.241,,,,,,,,,f,1,0.883,,0,25,25,71,1,Oaks reproduce,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.251,,,,,,,,,f,1,0.77,,0,26,26,72,1,Mushrooms reproduce,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.248,,,,,,,,,j,1,0.882,,0,27,27,45,1,The number five can go on forever,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.235,,,,,,,,,f,1,1.272,,0,28,28,106,1,Humans cannot breathe water,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.217,,,,,,,,,f,1,1.119,,0,29,29,35,1,Numbers are endless,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.222,,,,,,,,,j,1,1.119,,0,30,30,117,1,Dolphins cannot swim in the ocean,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.212,,,,,,,,,j,1,1.385,,0,31,31,64,1,Echoes are composed of matter,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.212,,,,,,,,,f,1,1.12,,0,32,32,101,1,Jupiter is in our solar system,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.23,,,,,,,,,j,1,1.4,,0,33,33,127,1,A zebra is used to write,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.225,,,,,,,,,j,1,0.975,,0,34,34,114,1,Lightbulbs are made of clay,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.238,,,,,,,,,j,1,1.258,,0,35,35,9,1,An inch is infinite,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.216,,,,,,,,,f,1,1.117,,0,36,36,50,1,Turtles need nutrients,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.23,,,,,,,,,f,1,0.757,,0,37,37,93,1,Magenta is a color,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.229,,,,,,,,,f,1,0.962,,0,38,38,96,1,Fish can swim in the ocean,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.215,,,,,,,,,f,1,1.159,,0,39,39,74,1,Foam is composed of matter,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,1.134,,,,,,,,,j,0,1.361,space,0,40,40,4,1,A minute cannot go on forever,f,3.961,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.184,,,,,,,,,f,1,0.897,,0,41,41,92,1,Dinosaurs are extinct,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.194,,,,,,,,,f,1,1.17,,0,42,42,51,1,Tigers reproduce,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.236,,,,,,,,,f,1,1.395,,0,43,43,75,1,Frost is composed of matter,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.186,,,,,,,,,j,1,0.864,,0,44,44,58,1,Clocks are alive,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.206,,,,,,,,,f,1,1.281,,0,45,45,19,1,Time is endless,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.197,,,,,,,,,f,1,0.721,,0,46,46,69,1,Bacteria are alive,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.34,,,,,,,,,f,1,1.618,,0,47,47,7,1,A minute can always be further divided,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.157,,,,,,,,,f,1,1.646,,0,48,48,23,1,Time can always be further divided,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.192,,,,,,,,,j,1,0.954,,0,49,49,26,1,Space has an end,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.133,,,,,,,,,f,1,1.667,,0,50,50,44,1,The number five cannot go on forever,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.161,,,,,,,,,j,1,1.295,,0,51,51,83,1,Songs can be put in a container,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.185,,,,,,,,,f,1,1.332,,0,52,52,12,1,An inch cannot go on forever,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.174,,,,,,,,,f,1,1.073,,0,53,53,27,1,Space is endless,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.174,,,,,,,,,j,1,1.131,,0,54,54,125,1,There are ninty states in the United States,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.194,,,,,,,,,f,1,1.467,,0,55,55,15,1,An inch can be always further divided,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.184,,,,,,,,,f,1,1.214,,0,56,56,56,1,Diamonds have a molecular structure,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.216,,,,,,,,,j,1,1.511,,0,57,57,32,1,Numbers are finite,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.209,,,,,,,,,f,1,1.031,,0,58,58,25,1,Space is infinite,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.196,,,,,,,,,f,1,0.947,,0,59,59,98,1,A clock is used to tell time,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.177,,,,,,,,,j,1,0.962,,0,60,60,13,1,An inch can go on forever,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.202,,,,,,,,,f,1,1.169,,0,61,61,104,1,The United States has a president,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.186,,,,,,,,,f,1,0.917,,0,62,62,91,1,A circle is a shape,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.209,,,,,,,,,f,1,1.027,,0,63,63,103,1,The United States is a country,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.195,,,,,,,,,j,1,1.17,,0,64,64,86,1,Words have a molecular structure,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.193,,,,,,,,,j,1,0.934,,0,65,65,123,1,Mississippi is a country,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.188,,,,,,,,,f,1,1.577,,0,66,66,39,1,Numbers can always be further divided,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.212,,,,,,,,,j,1,1.666,,0,67,67,67,1,Gravity has a molecular structure,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.153,,,,,,,,,f,1,0.718,,0,68,68,95,1,Yellow is a color,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.191,,,,,,,,,f,1,0.89,,0,69,69,99,1,A motorcycle is a vehicle,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.199,,,,,,,,,j,1,1.089,,0,70,70,65,1,Shadows are composed of matter,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.21,,,,,,,,,f,1,1.265,,0,71,71,42,1,The number five has an end,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,1.275,,,,,,,,,j,1,3.198,,0,72,72,30,1,Space cannot always be further divided,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.139,,,,,,,,,f,1,1.689,,0,73,73,73,1,Bubbles can be put in a container,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.185,,,,,,,,,j,1,0.843,,0,74,74,120,1,A truck is an animal,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.181,,,,,,,,,f,1,1.732,,0,75,75,47,1,The number five can always be further divided,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.387,,,,,,,,,f,1,1.742,,0,76,76,21,1,Time can go on forever,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.186,,,,,,,,,j,1,1.131,,0,77,77,124,1,The president of the United States is Oprah,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.28,,,,,,,,,j,1,1.893,,0,78,78,22,1,Time cannot always be further divided,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.213,,,,,,,,,j,1,1.156,,0,79,79,116,1,Fish cannot swim in the ocean,j,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,space,0.431,,,,,,,,,j,0,1.921,,0,80,80,77,1,Saliva has a molecular structure,f,,
,,,,,,,,1851,2022-04-06_19h06.25.961,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,144.092219,,,,,,,,,,,,,,,,,,,,,,,,,,
