INSTRESP.keys,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,Instrloop.ran,FastInstructions,participant,date,expName,psychopyVersion,OS,frameRate,INSTRESP.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,Advance_Resp.keys,Advance_Resp.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.corr,key_resp.rt,encouragekey.keys,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,FastLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys,endstudykey.rt
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,j,0,2.0087,space,2.0662,0,6,6,2,1,Magenta is a color,f,,,,,,,,,,,,,,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,f,1,1.4435,space,1.5962,0,7,7,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,f,1,1.4203,space,0.6195,0,8,8,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,j,1,0.9844,space,0.4328,0,9,9,7,1,The Earth is a star,j,,,,,,,,,,,,,,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,1.101,,,,,,,,space,1.1172,j,1,2.4633,,0,0,0,36,1,Numbers cannot go on forever,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.82,,,,,,,,,,f,1,2.1033,,0,1,1,52,1,Frogs reproduce,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.4271,,,,,,,,,,j,1,1.4091,,0,2,2,114,1,Lightbulbs are made of clay,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.481,,,,,,,,,,f,1,1.129,,0,3,3,94,1,Orange is a color,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.3572,,,,,,,,,,f,1,1.0653,,0,4,4,102,1,The Earth is a planet,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.3832,,,,,,,,,,j,1,3.1933,,0,5,5,86,1,Words have a molecular structure,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.7957,,,,,,,,,,j,1,1.7938,,0,6,6,5,1,A minute can go on forever,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.4401,,,,,,,,,,j,1,1.3096,,0,7,7,62,1,Helicopters reproduce,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.3956,,,,,,,,,,j,1,1.6936,,0,8,8,20,1,Time cannot go on forever,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.8551,,,,,,,,,,f,1,1.5944,,0,9,9,106,1,Humans cannot breathe water,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.621,,,,,,,,,,f,1,1.1027,,0,10,10,100,1,A truck is a vehicle,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.1825,,,,,,,,,,j,1,1.5163,,0,11,11,45,1,The number five can go on forever,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.3444,,,,,,,,,,j,1,2.4246,,0,12,12,120,1,A truck is an animal,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.8047,,,,,,,,,,f,1,2.1215,,0,13,13,70,1,Grass needs nutrients,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.4041,,,,,,,,,,f,1,2.3646,,0,14,14,50,1,Turtles need nutrients,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.2307,,,,,,,,,,j,1,1.3422,,0,15,15,125,1,There are ninty states in the United States,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.2942,,,,,,,,,,j,1,1.0493,,0,16,16,81,1,Tables reproduce,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.2024,,,,,,,,,,j,1,0.827,,0,17,17,115,1,Yellow is an animal,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.243,,,,,,,,,,f,1,1.1341,,0,18,18,96,1,Fish can swim in the ocean,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.4537,,,,,,,,,,f,1,2.1313,,0,19,19,88,1,This sentence is written in English,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.2957,,,,,,,,,,j,0,2.8752,,0,20,20,47,1,The number five can always be further divided,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.196,,,,,,,,,,j,1,2.2521,,0,21,21,32,1,Numbers are finite,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.2816,,,,,,,,,,j,1,1.6679,,0,22,22,26,1,Space has an end,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.248,,,,,,,,,,j,1,1.5913,,0,23,23,126,1,Humans can breathe water,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.2111,,,,,,,,,,j,1,2.0346,,0,24,24,16,1,Time is finite,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.2168,,,,,,,,,,j,1,2.1059,,0,25,25,1,1,A minute is infinite,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,1.284,,,,,,,,,,j,0,1.8297,,0,26,26,44,1,The number five cannot go on forever,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.4337,,,,,,,,,,f,1,2.5005,,0,27,27,17,1,Time is infinite,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.5005,,,,,,,,,,j,0,2.8282,,0,28,28,56,1,Diamonds have a molecular structure,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.366,,,,,,,,,,j,0,1.8819,,0,29,29,8,1,An inch is finite,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.4357,,,,,,,,,,f,1,2.1674,,0,30,30,25,1,Space is infinite,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.2874,,,,,,,,,,f,1,0.8855,,0,31,31,95,1,Yellow is a color,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.1551,,,,,,,,,,j,1,1.6304,,0,32,32,121,1,Jupiter is the planet we live on,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.214,,,,,,,,,,j,1,2.1994,,0,33,33,63,1,Color can be put in a container,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.4101,,,,,,,,,,f,0,3.3996,,0,34,34,46,1,The number five cannot always be further divided,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.4264,,,,,,,,,,f,1,2.0001,,0,35,35,37,1,Numbers can go on forever,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.6691,,,,,,,,,,j,1,2.5136,,0,36,36,3,1,A minute is endless,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,1.7324,,,,,,,,,,j,0,3.5713,,0,37,37,15,1,An inch can be always further divided,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.276,,,,,,,,,,j,1,1.167,,0,38,38,110,1,A triangle is an animal,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.1759,,,,,,,,,,j,1,0.9742,,0,39,39,111,1,A circle is a flavor,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.5566,,,,,,,,,,j,0,3.0868,space,0,40,40,31,1,Space can always be further divided,f,1.3964,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.3752,,,,,,,,,,f,1,1.334,,0,41,41,90,1,A triangle is not an animal,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.3782,,,,,,,,,,f,1,2.7777,,0,42,42,73,1,Bubbles can be put in a container,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.3721,,,,,,,,,,f,0,2.7888,,0,43,43,22,1,Time cannot always be further divided,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,,,,,,,,,,,,j,1,3.1016,,0,44,44,30,1,Space cannot always be further divided,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.4766,,,,,,,,,,f,1,1.4013,,0,45,45,107,1,A pencil is used to write,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.6073,,,,,,,,,,j,1,1.8573,,0,46,46,87,1,Dreams have a molecular structure,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.4344,,,,,,,,,,f,1,2.4127,,0,47,47,101,1,Jupiter is in our solar system,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.3961,,,,,,,,,,f,1,2.1015,,0,48,48,4,1,A minute cannot go on forever,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.2745,,,,,,,,,,f,1,1.304,,0,49,49,97,1,Dolphins can swim in the ocean,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.1765,,,,,,,,,,j,1,1.4175,,0,50,50,124,1,The president of the United States is Oprah,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.1841,,,,,,,,,,j,1,1.3677,,0,51,51,11,1,An inch is endless,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.1911,,,,,,,,,,j,1,1.4441,,0,52,52,108,1,This sentence is written in Spanish,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,1.281,,,,,,,,,,f,1,2.4134,,0,53,53,40,1,The number five is finite,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.1688,,,,,,,,,,f,1,1.0181,,0,54,54,19,1,Time is endless,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.2798,,,,,,,,,,j,1,1.126,,0,55,55,82,1,Stones reproduce,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.145,,,,,,,,,,j,1,1.1772,,0,56,56,112,1,Dinosaurs are not extinct,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.1179,,,,,,,,,,f,1,1.4191,,0,57,57,21,1,Time can go on forever,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.1203,,,,,,,,,,j,1,1.429,,0,58,58,34,1,Numbers have an end,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.1019,,,,,,,,,,j,1,1.5441,,0,59,59,59,1,Comets are alive,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.1513,,,,,,,,,,f,1,1.7422,,0,60,60,93,1,Magenta is a color,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.1703,,,,,,,,,,f,1,1.4569,,0,61,61,12,1,An inch cannot go on forever,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.142,,,,,,,,,,j,1,1.1678,,0,62,62,60,1,Robots need nutrients,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.1417,,,,,,,,,,f,1,1.4661,,0,63,63,0,1,A minute is finite,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.1207,,,,,,,,,,j,1,1.2104,,0,64,64,117,1,Dolphins cannot swim in the ocean,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.1364,,,,,,,,,,f,0,1.6858,,0,65,65,122,1,The Earth is a star,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.0927,,,,,,,,,,j,1,0.9629,,0,66,66,78,1,Hammers are alive,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.1835,,,,,,,,,,f,1,1.7083,,0,67,67,53,1,Bricks can be put in a container,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.1205,,,,,,,,,,f,1,1.0603,,0,68,68,91,1,A circle is a shape,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.0838,,,,,,,,,,j,1,1.1721,,0,69,69,66,1,Music has a molecular structure,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.0835,,,,,,,,,,j,0,1.2575,,0,70,70,74,1,Foam is composed of matter,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.1353,,,,,,,,,,f,1,1.6924,,0,71,71,105,1,There are fifty states in the United States,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.0761,,,,,,,,,,j,0,1.5304,,0,72,72,75,1,Frost is composed of matter,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.073,,,,,,,,,,j,1,0.9851,,0,73,73,116,1,Fish cannot swim in the ocean,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.0815,,,,,,,,,,j,1,1.4063,,0,74,74,84,1,Silence is composed of matter,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.2264,,,,,,,,,,f,1,1.3159,,0,75,75,104,1,The United States has a president,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.0731,,,,,,,,,,j,1,1.1972,,0,76,76,61,1,Sailboats reproduce,j,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.126,,,,,,,,,,f,1,1.2959,,0,77,77,68,1,Algae is alive,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.1042,,,,,,,,,,f,1,1.3105,,0,78,78,103,1,The United States is a country,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.1381,,,,,,,,,,f,1,2.1514,,0,79,79,33,1,Numbers are infinite,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,space,0.2264,,,,,,,,,,j,0,1.3338,,0,80,80,71,1,Oaks reproduce,f,,,
,,,,,,,3405,2022-04-06_15h57.12.402,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,120.2645821,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,10.7881
