INSTRESP.keys,INSTRESP.rt,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,Instrloop.ran,FastInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,Advance_Resp.keys,Advance_Resp.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.corr,key_resp.rt,encouragekey.keys,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,FastLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.217,,,,,,,,,,f,0,0.825,,0,14,14,85,1,Thoughts are composed of matter,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.151,,,,,,,,,,f,1,0.9,,0,15,15,69,1,Bacteria are alive,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.602,,,,,,,,,,j,1,1.218,,0,16,16,108,1,This sentence is written in Spanish,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.174,,,,,,,,,,f,1,0.744,,0,17,17,94,1,Orange is a color,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.238,,,,,,,,,,f,1,0.9,,0,18,18,48,1,Crocodiles are alive,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.192,,,,,,,,,,f,0,0.941,,0,19,19,59,1,Comets are alive,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.15,,,,,,,,,,f,0,0.968,,0,20,20,65,1,Shadows are composed of matter,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.259,,,,,,,,,,f,1,1.207,,0,21,21,23,1,Time can always be further divided,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.239,,,,,,,,,,f,1,0.866,,0,22,22,103,1,The United States is a country,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.569,,,,,,,,,,j,1,1.313,,0,23,23,43,1,The number five is endless,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.311,,,,,,,,,,j,1,1.013,,0,24,24,122,1,The Earth is a star,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.256,,,,,,,,,,f,0,1.788,,0,25,25,46,1,The number five cannot always be further divided,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.176,,,,,,,,,,f,0,0.964,,0,26,26,26,1,Space has an end,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.216,,,,,,,,,,j,1,1.16,,0,27,27,117,1,Dolphins cannot swim in the ocean,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,1.378,,,,,,,,,,f,0,1.351,,0,28,28,60,1,Robots need nutrients,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.306,,,,,,,,,,j,1,0.942,,0,29,29,58,1,Clocks are alive,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.222,,,,,,,,,,j,1,1.054,,0,30,30,120,1,A truck is an animal,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,1.582,,,,,,,,,,j,0,1.088,,0,31,31,106,1,Humans cannot breathe water,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.244,,,,,,,,,,f,1,0.902,,0,32,32,96,1,Fish can swim in the ocean,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.194,,,,,,,,,,j,1,1.251,,0,33,33,63,1,Color can be put in a container,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.935,,,,,,,,,,j,0,1.511,,0,34,34,33,1,Numbers are infinite,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.184,,,,,,,,,,f,1,1.093,,0,35,35,52,1,Frogs reproduce,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.12,,,,,,,,,,f,1,1.137,,0,36,36,93,1,Magenta is a color,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.503,,,,,,,,,,j,0,1.265,,0,37,37,47,1,The number five can always be further divided,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.545,,,,,,,,,,f,0,1.506,,0,38,38,87,1,Dreams have a molecular structure,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,1.755,,,,,,,,,,j,1,0.955,,0,39,39,11,1,An inch is endless,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.659,,,,,,,,,,j,1,1.217,space,0,40,40,64,1,Echoes are composed of matter,j,0.797,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.88,,,,,,,,,,f,1,0.967,,0,41,41,98,1,A clock is used to tell time,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,1.537,,,,,,,,,,j,0,0.878,,0,42,42,44,1,The number five cannot go on forever,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,1.558,,,,,,,,,,f,1,0.845,,0,43,43,97,1,Dolphins can swim in the ocean,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.731,,,,,,,,,,j,1,1.591,,0,44,44,114,1,Lightbulbs are made of clay,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,1.684,,,,,,,,,,j,0,0.814,,0,45,45,8,1,An inch is finite,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.377,,,,,,,,,,j,1,1.837,,0,46,46,112,1,Dinosaurs are not extinct,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.186,,,,,,,,,,f,1,0.934,,0,47,47,71,1,Oaks reproduce,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.218,,,,,,,,,,j,0,0.892,,0,48,48,90,1,A triangle is not an animal,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.428,,,,,,,,,,f,1,1.442,,0,49,49,29,1,Space can go on forever,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,1.12,,,,,,,,,,j,1,0.767,,0,50,50,110,1,A triangle is an animal,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.52,,,,,,,,,,f,1,1.126,,0,51,51,39,1,Numbers can always be further divided,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.453,,,,,,,,,,f,1,1.545,,0,52,52,17,1,Time is infinite,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.326,,,,,,,,,,j,1,0.87,,0,53,53,79,1,Forks are alive,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,1.027,,,,,,,,,,j,1,1.101,,0,54,54,62,1,Helicopters reproduce,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.33,,,,,,,,,,j,0,2.103,,0,55,55,7,1,A minute can always be further divided,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.217,,,,,,,,,,j,1,0.916,,0,56,56,121,1,Jupiter is the planet we live on,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.458,,,,,,,,,,j,1,1.565,,0,57,57,45,1,The number five can go on forever,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.404,,,,,,,,,,f,1,1.021,,0,58,58,100,1,A truck is a vehicle,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.284,,,,,,,,,,f,0,1.759,,0,59,59,28,1,Space cannot go on forever,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.334,,,,,,,,,,j,0,1.033,,0,60,60,74,1,Foam is composed of matter,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.152,,,,,,,,,,j,0,1.137,,0,61,61,72,1,Mushrooms reproduce,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.158,,,,,,,,,,j,1,1.176,,0,62,62,84,1,Silence is composed of matter,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.129,,,,,,,,,,j,1,1.101,,0,63,63,80,1,Mittens need nutrients,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.094,,,,,,,,,,j,1,0.993,,0,64,64,5,1,A minute can go on forever,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.237,,,,,,,,,,f,0,0.993,,0,65,65,20,1,Time cannot go on forever,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.231,,,,,,,,,,f,1,0.917,,0,66,66,107,1,A pencil is used to write,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.142,,,,,,,,,,f,1,1.128,,0,67,67,0,1,A minute is finite,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.134,,,,,,,,,,f,0,1.088,,0,68,68,13,1,An inch can go on forever,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.109,,,,,,,,,,f,1,0.868,,0,69,69,95,1,Yellow is a color,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.184,,,,,,,,,,j,0,1.653,,0,70,70,56,1,Diamonds have a molecular structure,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.15,,,,,,,,,,f,0,1.027,,0,71,71,67,1,Gravity has a molecular structure,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.093,,,,,,,,,,j,0,1.083,,0,72,72,12,1,An inch cannot go on forever,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.159,,,,,,,,,,j,0,1.092,,0,73,73,73,1,Bubbles can be put in a container,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.185,,,,,,,,,,f,1,0.935,,0,74,74,27,1,Space is endless,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.152,,,,,,,,,,f,1,0.713,,0,75,75,51,1,Tigers reproduce,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.117,,,,,,,,,,j,1,0.758,,0,76,76,119,1,A motorcycle is a person,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.092,,,,,,,,,,j,1,0.989,,0,77,77,36,1,Numbers cannot go on forever,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.104,,,,,,,,,,f,1,1,,0,78,78,101,1,Jupiter is in our solar system,f,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.107,,,,,,,,,,f,0,0.896,,0,79,79,24,1,Space is finite,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,space,0.153,,,,,,,,,,j,1,1.303,,0,80,80,66,1,Music has a molecular structure,j,,
,,,,,,,,7688,2022-04-06_19h12.09,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,
