INSTRESP.keys,INSTRESP.rt,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,Instrloop.ran,FastInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.corr,Advance_Resp.keys,Advance_Resp.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,practicetext,practicecorrect,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.corr,key_resp.rt,encouragekey.keys,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,FastLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys,endstudykey.rt
,,,,,,,,8966,2022-04-06_19h06.33.065,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,143.8641922,,,space,0.083,,,,,,,,,,,j,1,1.6886,,0,54,54,20,1,Time cannot go on forever,j,,,
,,,,,,,,8966,2022-04-06_19h06.33.065,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,143.8641922,,,space,0.0819,,,,,,,,,,,f,0,3.1529,,0,55,55,5,1,A minute can go on forever,j,,,
,,,,,,,,8966,2022-04-06_19h06.33.065,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,143.8641922,,,space,0.1323,,,,,,,,,,,j,1,1.3428,,0,56,56,87,1,Dreams have a molecular structure,j,,,
,,,,,,,,8966,2022-04-06_19h06.33.065,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,143.8641922,,,space,0.0652,,,,,,,,,,,j,1,1.93,,0,57,57,36,1,Numbers cannot go on forever,j,,,
,,,,,,,,8966,2022-04-06_19h06.33.065,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,143.8641922,,,space,0.0729,,,,,,,,,,,j,1,1.5477,,0,58,58,126,1,Humans can breathe water,j,,,
,,,,,,,,8966,2022-04-06_19h06.33.065,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,143.8641922,,,space,0.0775,,,,,,,,,,,j,1,1.7329,,0,59,59,116,1,Fish cannot swim in the ocean,j,,,
,,,,,,,,8966,2022-04-06_19h06.33.065,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,143.8641922,,,space,0.0421,,,,,,,,,,,f,1,1.3541,,0,60,60,50,1,Turtles need nutrients,f,,,
,,,,,,,,8966,2022-04-06_19h06.33.065,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,143.8641922,,,space,0.0577,,,,,,,,,,,j,1,2.57,,0,61,61,14,1,An inch cannot always be further divided,j,,,
,,,,,,,,8966,2022-04-06_19h06.33.065,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,143.8641922,,,space,0.0284,,,,,,,,,,,f,0,2.8357,,0,62,62,11,1,An inch is endless,j,,,
,,,,,,,,8966,2022-04-06_19h06.33.065,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,143.8641922,,,space,0.0474,,,,,,,,,,,j,0,2.6579,,0,63,63,73,1,Bubbles can be put in a container,f,,,
,,,,,,,,8966,2022-04-06_19h06.33.065,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,143.8641922,,,space,0.0521,,,,,,,,,,,j,1,1.5023,,0,64,64,117,1,Dolphins cannot swim in the ocean,j,,,
,,,,,,,,8966,2022-04-06_19h06.33.065,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,143.8641922,,,space,0.9056,,,,,,,,,,,f,1,3.0764,,0,65,65,56,1,Diamonds have a molecular structure,f,,,
,,,,,,,,8966,2022-04-06_19h06.33.065,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,143.8641922,,,space,0.0595,,,,,,,,,,,j,1,1.0358,,0,66,66,114,1,Lightbulbs are made of clay,j,,,
,,,,,,,,8966,2022-04-06_19h06.33.065,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,143.8641922,,,space,0.0414,,,,,,,,,,,f,0,1.9644,,0,67,67,67,1,Gravity has a molecular structure,j,,,
,,,,,,,,8966,2022-04-06_19h06.33.065,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,143.8641922,,,space,0.0717,,,,,,,,,,,j,1,1.617,,0,68,68,115,1,Yellow is an animal,j,,,
,,,,,,,,8966,2022-04-06_19h06.33.065,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,143.8641922,,,space,0.0717,,,,,,,,,,,f,1,2.1733,,0,69,69,27,1,Space is endless,f,,,
,,,,,,,,8966,2022-04-06_19h06.33.065,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,143.8641922,,,space,0.0456,,,,,,,,,,,j,1,1.004,,0,70,70,118,1,A horse is used to tell time,j,,,
,,,,,,,,8966,2022-04-06_19h06.33.065,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,143.8641922,,,space,0.0866,,,,,,,,,,,j,1,1.0538,,0,71,71,111,1,A circle is a flavor,j,,,
,,,,,,,,8966,2022-04-06_19h06.33.065,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,143.8641922,,,space,0.0577,,,,,,,,,,,f,1,2.6042,,0,72,72,96,1,Fish can swim in the ocean,f,,,
,,,,,,,,8966,2022-04-06_19h06.33.065,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,143.8641922,,,space,0.0702,,,,,,,,,,,j,0,1.4838,,0,73,73,40,1,The number five is finite,f,,,
,,,,,,,,8966,2022-04-06_19h06.33.065,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,143.8641922,,,space,0.0701,,,,,,,,,,,f,1,1.018,,0,74,74,95,1,Yellow is a color,f,,,
,,,,,,,,8966,2022-04-06_19h06.33.065,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,143.8641922,,,space,0.0562,,,,,,,,,,,f,1,1.0827,,0,75,75,100,1,A truck is a vehicle,f,,,
,,,,,,,,8966,2022-04-06_19h06.33.065,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,143.8641922,,,space,0.0628,,,,,,,,,,,f,1,0.9704,,0,76,76,68,1,Algae is alive,f,,,
,,,,,,,,8966,2022-04-06_19h06.33.065,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,143.8641922,,,space,0.066,,,,,,,,,,,f,0,1.0973,,0,77,77,45,1,The number five can go on forever,j,,,
,,,,,,,,8966,2022-04-06_19h06.33.065,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,143.8641922,,,space,0.0354,,,,,,,,,,,f,1,0.717,,0,78,78,94,1,Orange is a color,f,,,
,,,,,,,,8966,2022-04-06_19h06.33.065,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,143.8641922,,,space,0.022,,,,,,,,,,,f,1,1.5455,,0,79,79,39,1,Numbers can always be further divided,f,,,
,,,,,,,,8966,2022-04-06_19h06.33.065,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,143.8641922,,,space,0.0571,,,,,,,,,,,f,1,0.8189,,0,80,80,97,1,Dolphins can swim in the ocean,f,,,
,,,,,,,,8966,2022-04-06_19h06.33.065,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,143.8641922,,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.4459
