INSTRESP.keys,INSTRESP.rt,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,Instrloop.ran,FastInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.corr,Advance_Resp.keys,Advance_Resp.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,practicetext,practicecorrect,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.corr,key_resp.rt,encouragekey.keys,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,FastLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys,endstudykey.rt
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,0,space,0.6853,0,5,5,5,1,A truck is an animal,j,,,,,,,,,,,,,,,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,0,space,0.6832,0,6,6,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,f,1,space,0.9045,0,7,7,3,1,A clock is used to tell time,f,1.7142,,,,,,,,,,,,,,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,f,1,space,0.8227,0,8,8,2,1,Magenta is a color,f,1.6205,,,,,,,,,,,,,,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,0,space,3.5259,0,9,9,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,1.0334,,,,,,,,,space,1.8132,f,1,1.7454,,0,0,0,92,1,Dinosaurs are extinct,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,1.7674,,,,,,,,,,,j,1,1.7661,,0,1,1,26,1,Space has an end,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,1.1688,,,,,,,,,,,f,1,1.5918,,0,2,2,93,1,Magenta is a color,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,2.8626,,,,,,,,,,,f,0,1.8214,,0,3,3,110,1,A triangle is an animal,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,3.5923,,,,,,,,,,,f,0,2.6866,,0,4,4,11,1,An inch is endless,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,1.3794,,,,,,,,,,,j,1,1.8794,,0,5,5,126,1,Humans can breathe water,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.6641,,,,,,,,,,,f,1,3.0008,,0,6,6,40,1,The number five is finite,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,1.31,,,,,,,,,,,j,1,2.7476,,0,7,7,45,1,The number five can go on forever,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.8229,,,,,,,,,,,j,1,3.1395,,0,8,8,81,1,Tables reproduce,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.9951,,,,,,,,,,,f,0,1.9922,,0,9,9,108,1,This sentence is written in Spanish,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.7029,,,,,,,,,,,f,1,3.0138,,0,10,10,2,1,A minute has an end,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,1.36,,,,,,,,,,,f,1,1.7956,,0,11,11,76,1,Pollen has a molecular structure,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.8144,,,,,,,,,,,j,1,2.3092,,0,12,12,109,1,A square is a color,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.8306,,,,,,,,,,,f,1,1.8166,,0,13,13,49,1,Pelicans are alive,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,1.1898,,,,,,,,,,,f,1,2.4365,,0,14,14,105,1,There are fifty states in the United States,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,1.0921,,,,,,,,,,,j,1,2.1085,,0,15,15,87,1,Dreams have a molecular structure,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.7981,,,,,,,,,,,f,1,1.2526,,0,16,16,69,1,Bacteria are alive,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,1.1422,,,,,,,,,,,j,1,1.5297,,0,17,17,78,1,Hammers are alive,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.8384,,,,,,,,,,,f,1,2.4539,,0,18,18,53,1,Bricks can be put in a container,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.7583,,,,,,,,,,,f,1,1.7441,,0,19,19,104,1,The United States has a president,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.7793,,,,,,,,,,,f,1,1.4019,,0,20,20,107,1,A pencil is used to write,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.7809,,,,,,,,,,,j,1,1.7451,,0,21,21,83,1,Songs can be put in a container,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.7751,,,,,,,,,,,j,1,2.7304,,0,22,22,6,1,A minute cannot always be further divided,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.818,,,,,,,,,,,j,1,2.3632,,0,23,23,120,1,A truck is an animal,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.6823,,,,,,,,,,,f,1,3.1508,,0,24,24,25,1,Space is infinite,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.576,,,,,,,,,,,f,1,1.6899,,0,25,25,72,1,Mushrooms reproduce,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.7017,,,,,,,,,,,f,0,1.9668,,0,26,26,22,1,Time cannot always be further divided,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.6915,,,,,,,,,,,f,1,2.7673,,0,27,27,75,1,Frost is composed of matter,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.6989,,,,,,,,,,,j,1,1.7594,,0,28,28,122,1,The Earth is a star,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.813,,,,,,,,,,,f,0,2.1885,,0,29,29,24,1,Space is finite,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.7509,,,,,,,,,,,f,0,1.7418,,0,30,30,118,1,A horse is used to tell time,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.7408,,,,,,,,,,,f,1,2.2308,,0,31,31,56,1,Diamonds have a molecular structure,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.6013,,,,,,,,,,,f,0,2.2893,,0,32,32,41,1,The number five is infinite,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.5778,,,,,,,,,,,f,1,1.7684,,0,33,33,55,1,Concrete is composed of matter,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,1.1484,,,,,,,,,,,j,1,2.0843,,0,34,34,84,1,Silence is composed of matter,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.6836,,,,,,,,,,,j,1,2.7977,,0,35,35,65,1,Shadows are composed of matter,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.7892,,,,,,,,,,,j,0,1.7587,,0,36,36,101,1,Jupiter is in our solar system,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.5982,,,,,,,,,,,f,1,1.7748,,0,37,37,29,1,Space can go on forever,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.7521,,,,,,,,,,,j,1,1.3954,,0,38,38,28,1,Space cannot go on forever,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.367,,,,,,,,,,,f,1,2.0492,,0,39,39,33,1,Numbers are infinite,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,2.2063,,,,,,,,,,,j,1,2.388,space,0,40,40,125,1,There are ninty states in the United States,j,2.4058,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.9519,,,,,,,,,,,f,1,2.3048,,0,41,41,97,1,Dolphins can swim in the ocean,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.9608,,,,,,,,,,,f,1,1.5306,,0,42,42,51,1,Tigers reproduce,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.9307,,,,,,,,,,,f,1,1.4086,,0,43,43,70,1,Grass needs nutrients,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,1.6255,,,,,,,,,,,f,1,2.257,,0,44,44,17,1,Time is infinite,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.9609,,,,,,,,,,,f,0,1.8839,,0,45,45,117,1,Dolphins cannot swim in the ocean,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.5933,,,,,,,,,,,j,0,3.8743,,0,46,46,4,1,A minute cannot go on forever,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.7678,,,,,,,,,,,j,1,1.6078,,0,47,47,82,1,Stones reproduce,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.6501,,,,,,,,,,,f,1,1.7354,,0,48,48,27,1,Space is endless,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.6676,,,,,,,,,,,f,1,1.7174,,0,49,49,102,1,The Earth is a planet,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.6061,,,,,,,,,,,f,1,1.3799,,0,50,50,48,1,Crocodiles are alive,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.7865,,,,,,,,,,,j,1,2.6987,,0,51,51,43,1,The number five is endless,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.7093,,,,,,,,,,,f,1,2.0052,,0,52,52,19,1,Time is endless,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.5685,,,,,,,,,,,f,0,2.4976,,0,53,53,3,1,A minute is endless,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.8169,,,,,,,,,,,f,1,3.2534,,0,54,54,8,1,An inch is finite,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.5427,,,,,,,,,,,f,1,2.3338,,0,55,55,31,1,Space can always be further divided,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.7494,,,,,,,,,,,f,1,1.3315,,0,56,56,71,1,Oaks reproduce,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.5678,,,,,,,,,,,j,1,2.0704,,0,57,57,121,1,Jupiter is the planet we live on,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.5785,,,,,,,,,,,f,1,1.9779,,0,58,58,74,1,Foam is composed of matter,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.625,,,,,,,,,,,j,1,1.3785,,0,59,59,59,1,Comets are alive,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.8571,,,,,,,,,,,f,0,1.7201,,0,60,60,66,1,Music has a molecular structure,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.9093,,,,,,,,,,,j,1,1.6175,,0,61,61,113,1,Magenta is a shape,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.5323,,,,,,,,,,,f,1,2.4684,,0,62,62,35,1,Numbers are endless,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.5095,,,,,,,,,,,f,1,2.1909,,0,63,63,0,1,A minute is finite,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,1.3021,,,,,,,,,,,f,1,1.7461,,0,64,64,98,1,A clock is used to tell time,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.5659,,,,,,,,,,,f,1,1.429,,0,65,65,91,1,A circle is a shape,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,1.0312,,,,,,,,,,,f,0,1.7323,,0,66,66,116,1,Fish cannot swim in the ocean,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.5013,,,,,,,,,,,f,1,1.7813,,0,67,67,77,1,Saliva has a molecular structure,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.438,,,,,,,,,,,j,1,2.2694,,0,68,68,46,1,The number five cannot always be further divided,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.4437,,,,,,,,,,,f,1,2.0724,,0,69,69,15,1,An inch can be always further divided,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.5506,,,,,,,,,,,f,1,1.6557,,0,70,70,90,1,A triangle is not an animal,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.5292,,,,,,,,,,,f,1,2.2901,,0,71,71,42,1,The number five has an end,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.85,,,,,,,,,,,j,1,1.5512,,0,72,72,123,1,Mississippi is a country,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.8447,,,,,,,,,,,f,1,1.7352,,0,73,73,39,1,Numbers can always be further divided,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.8367,,,,,,,,,,,j,1,1.6616,,0,74,74,112,1,Dinosaurs are not extinct,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.9266,,,,,,,,,,,f,0,1.2282,,0,75,75,67,1,Gravity has a molecular structure,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.7914,,,,,,,,,,,f,1,1.6172,,0,76,76,54,1,Dumbells are composed of matter,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.6554,,,,,,,,,,,f,0,2.5989,,0,77,77,63,1,Color can be put in a container,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.6253,,,,,,,,,,,f,1,2.1114,,0,78,78,10,1,An inch has an end,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.6483,,,,,,,,,,,f,1,1.9729,,0,79,79,37,1,Numbers can go on forever,f,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,space,0.5997,,,,,,,,,,,j,1,1.3863,,0,80,80,36,1,Numbers cannot go on forever,j,,,
,,,,,,,,9509,2022-04-06_19h00.29.111,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.25548325,,,,,,,,,,,,,,,,,,,,,,,,,,,space,22.9306
