INSTRESP.keys,INSTRESP.rt,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,Instrloop.ran,FastInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,Advance_Resp.keys,Advance_Resp.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp.keys,key_resp.corr,encouragekey.keys,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,FastLoop.ran,Statement,Correct,key_resp.rt,encouragekey.rt,endstudykey.keys
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,f,1,1.481,space,1.7961,0,6,6,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,j,0,1.1703,space,1.1074,0,7,7,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,j,1,1.7101,space,1.0299,0,8,8,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,f,0,1.4243,space,0.9802,0,9,9,7,1,The Earth is a star,j,,,,,,,,,,,,,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,5.3162,,,,,,,,,,0,,0,0,0,81,1,Tables reproduce,j,,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,1.1783,,,,,,,,,j,0,,0,1,1,47,1,The number five can always be further divided,f,1.8789,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,1.1846,,,,,,,,,f,0,,0,2,2,9,1,An inch is infinite,j,1.5735,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,1.766,,,,,,,,,,0,,0,3,3,10,1,An inch has an end,f,,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,1.3456,,,,,,,,,j,1,,0,4,4,108,1,This sentence is written in Spanish,j,1.5053,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,2.6029,,,,,,,,,f,1,,0,5,5,12,1,An inch cannot go on forever,f,1.6456,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,1.0992,,,,,,,,,j,1,,0,6,6,61,1,Sailboats reproduce,j,1.3643,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.7939,,,,,,,,,j,1,,0,7,7,126,1,Humans can breathe water,j,1.419,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,2.7119,,,,,,,,,f,1,,0,8,8,4,1,A minute cannot go on forever,f,1.43,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,2.144,,,,,,,,,f,1,,0,9,9,56,1,Diamonds have a molecular structure,f,1.7755,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.7082,,,,,,,,,f,1,,0,10,10,97,1,Dolphins can swim in the ocean,f,1.3012,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.6372,,,,,,,,,f,1,,0,11,11,70,1,Grass needs nutrients,f,1.0174,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.4519,,,,,,,,,f,1,,0,12,12,68,1,Algae is alive,f,1.4925,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,1.2862,,,,,,,,,j,1,,0,13,13,13,1,An inch can go on forever,j,1.7829,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.5604,,,,,,,,,j,1,,0,14,14,11,1,An inch is endless,j,0.881,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.8946,,,,,,,,,f,0,,0,15,15,79,1,Forks are alive,j,0.9624,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,3.19,,,,,,,,,f,0,,0,16,16,116,1,Fish cannot swim in the ocean,j,1.2264,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.7923,,,,,,,,,f,1,,0,17,17,52,1,Frogs reproduce,f,1.0833,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.5563,,,,,,,,,f,1,,0,18,18,104,1,The United States has a president,f,1.1204,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.7121,,,,,,,,,j,1,,0,19,19,64,1,Echoes are composed of matter,j,2.3066,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,1.755,,,,,,,,,,0,,0,20,20,125,1,There are ninty states in the United States,j,,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,2.2987,,,,,,,,,j,1,,0,21,21,80,1,Mittens need nutrients,j,1.644,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.9192,,,,,,,,,f,1,,0,22,22,74,1,Foam is composed of matter,f,1.0957,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.4282,,,,,,,,,f,1,,0,23,23,101,1,Jupiter is in our solar system,f,1.2195,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.6444,,,,,,,,,j,1,,0,24,24,110,1,A triangle is an animal,j,1.2357,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.4486,,,,,,,,,f,0,,0,25,25,24,1,Space is finite,j,1.1816,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.6759,,,,,,,,,f,0,,0,26,26,123,1,Mississippi is a country,j,1.3978,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.4628,,,,,,,,,f,0,,0,27,27,122,1,The Earth is a star,j,0.9155,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.6127,,,,,,,,,f,1,,0,28,28,29,1,Space can go on forever,f,0.9519,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.5004,,,,,,,,,f,1,,0,29,29,44,1,The number five cannot go on forever,f,1.4396,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.5222,,,,,,,,,f,1,,0,30,30,51,1,Tigers reproduce,f,1.0049,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.5938,,,,,,,,,f,0,,0,31,31,67,1,Gravity has a molecular structure,j,1.047,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.4034,,,,,,,,,f,0,,0,32,32,5,1,A minute can go on forever,j,1.3356,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.5679,,,,,,,,,j,1,,0,33,33,82,1,Stones reproduce,j,1.0618,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,1.4637,,,,,,,,,f,0,,0,34,34,118,1,A horse is used to tell time,j,1.1399,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,1.0876,,,,,,,,,f,0,,0,35,35,45,1,The number five can go on forever,j,1.5196,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.547,,,,,,,,,f,1,,0,36,36,99,1,A motorcycle is a vehicle,f,1.3609,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.4368,,,,,,,,,f,1,,0,37,37,92,1,Dinosaurs are extinct,f,1.2962,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.567,,,,,,,,,j,1,,0,38,38,46,1,The number five cannot always be further divided,j,1.6611,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,1.7086,,,,,,,,,f,0,,0,39,39,62,1,Helicopters reproduce,j,1.3512,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,1.4957,,,,,,,,,j,1,space,0,40,40,112,1,Dinosaurs are not extinct,j,1.7607,3.7407,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.7807,,,,,,,,,f,1,,0,41,41,93,1,Magenta is a color,f,1.1946,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.5622,,,,,,,,,j,1,,0,42,42,117,1,Dolphins cannot swim in the ocean,j,1.5628,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.5716,,,,,,,,,f,1,,0,43,43,102,1,The Earth is a planet,f,1.1035,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.6247,,,,,,,,,j,1,,0,44,44,115,1,Yellow is an animal,j,1.2296,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,1.9222,,,,,,,,,f,0,,0,45,45,38,1,Numbers cannot always be further divided,j,1.5806,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,1.2582,,,,,,,,,j,0,,0,46,46,8,1,An inch is finite,f,2.1151,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,1.5063,,,,,,,,,f,1,,0,47,47,57,1,Rocks have a molecular structure,f,1.7416,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.6857,,,,,,,,,j,1,,0,48,48,121,1,Jupiter is the planet we live on,j,1.2421,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.6319,,,,,,,,,f,1,,0,49,49,76,1,Pollen has a molecular structure,f,1.2081,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.5975,,,,,,,,,f,0,,0,50,50,86,1,Words have a molecular structure,j,0.8765,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.4718,,,,,,,,,f,1,,0,51,51,103,1,The United States is a country,f,1.0197,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.5184,,,,,,,,,j,1,,0,52,52,87,1,Dreams have a molecular structure,j,1.3529,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.5898,,,,,,,,,j,0,,0,53,53,73,1,Bubbles can be put in a container,f,1.4787,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.5082,,,,,,,,,f,1,,0,54,54,95,1,Yellow is a color,f,1.6687,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.3528,,,,,,,,,f,1,,0,55,55,17,1,Time is infinite,f,1.2469,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.5065,,,,,,,,,j,1,,0,56,56,20,1,Time cannot go on forever,j,1.3242,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.4811,,,,,,,,,f,1,,0,57,57,49,1,Pelicans are alive,f,0.9911,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.5414,,,,,,,,,j,1,,0,58,58,119,1,A motorcycle is a person,j,1.0583,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,1.7956,,,,,,,,,f,0,,0,59,59,43,1,The number five is endless,j,1.4891,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.465,,,,,,,,,f,1,,0,60,60,21,1,Time can go on forever,f,1.0975,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.5723,,,,,,,,,j,1,,0,61,61,85,1,Thoughts are composed of matter,j,1.6259,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.4491,,,,,,,,,f,1,,0,62,62,35,1,Numbers are endless,f,1.3995,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.4771,,,,,,,,,f,1,,0,63,63,89,1,A square is a shape,f,0.9169,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.4298,,,,,,,,,f,0,,0,64,64,36,1,Numbers cannot go on forever,j,1.5054,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.5241,,,,,,,,,j,1,,0,65,65,114,1,Lightbulbs are made of clay,j,1.3635,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.3838,,,,,,,,,f,1,,0,66,66,94,1,Orange is a color,f,0.9725,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.4118,,,,,,,,,f,1,,0,67,67,15,1,An inch can be always further divided,f,1.5163,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.5634,,,,,,,,,j,0,,0,68,68,54,1,Dumbells are composed of matter,f,1.6085,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.416,,,,,,,,,f,0,,0,69,69,16,1,Time is finite,j,1.0403,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.4441,,,,,,,,,f,0,,0,70,70,1,1,A minute is infinite,j,0.8114,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.4662,,,,,,,,,f,1,,0,71,71,96,1,Fish can swim in the ocean,f,0.9192,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.4365,,,,,,,,,j,0,,0,72,72,71,1,Oaks reproduce,f,1.1413,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.4536,,,,,,,,,j,1,,0,73,73,120,1,A truck is an animal,j,1.1733,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.4497,,,,,,,,,j,0,,0,74,74,55,1,Concrete is composed of matter,f,1.2633,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.4931,,,,,,,,,j,1,,0,75,75,124,1,The president of the United States is Oprah,j,1.5355,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.387,,,,,,,,,f,1,,0,76,76,2,1,A minute has an end,f,1.4318,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.4166,,,,,,,,,f,1,,0,77,77,50,1,Turtles need nutrients,f,0.9942,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.4573,,,,,,,,,f,1,,0,78,78,37,1,Numbers can go on forever,f,1.2564,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,1.1022,,,,,,,,,f,0,,0,79,79,28,1,Space cannot go on forever,j,1.2573,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,space,0.4705,,,,,,,,,f,1,,0,80,80,27,1,Space is endless,f,1.1642,,
,,,,,,,,5029,2022-04-06_18h40.17.895,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.9832094,,,,,,,,,,,,,,,,,,,,,,,,,,
