INSTRESP.keys,INSTRESP.rt,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,Instrloop.ran,FastInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,Advance_Resp.keys,Advance_Resp.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp.keys,key_resp.corr,key_resp.rt,encouragekey.keys,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,FastLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys,endstudykey.rt
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,f,1,1.4506,space,0.183,0,5,5,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,f,1,0.9245,space,0.1294,0,6,6,0,1,A circle is a shape,f,,,,,,,,,,,,,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,f,1,1.8168,space,0.1337,0,7,7,2,1,Magenta is a color,f,,,,,,,,,,,,,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,f,0,0.9165,space,0.1686,0,8,8,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,j,1,1.7279,space,0.1391,0,9,9,5,1,A truck is an animal,j,,,,,,,,,,,,,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,1.2924,,,,,,,,,j,1,2.6209,,0,0,0,119,1,A motorcycle is a person,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.5901,,,,,,,,,f,1,1.7611,,0,1,1,72,1,Mushrooms reproduce,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1398,,,,,,,,,j,0,1.6146,,0,2,2,12,1,An inch cannot go on forever,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1319,,,,,,,,,f,1,1.3223,,0,3,3,106,1,Humans cannot breathe water,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1063,,,,,,,,,j,0,1.6696,,0,4,4,7,1,A minute can always be further divided,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1245,,,,,,,,,j,0,1.3847,,0,5,5,39,1,Numbers can always be further divided,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.2983,,,,,,,,,f,1,1.7659,,0,6,6,44,1,The number five cannot go on forever,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,1.5707,,,,,,,,,f,0,1.9503,,0,7,7,34,1,Numbers have an end,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.086,,,,,,,,,j,1,1.4407,,0,8,8,16,1,Time is finite,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.114,,,,,,,,,j,0,1.5008,,0,9,9,105,1,There are fifty states in the United States,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.0751,,,,,,,,,j,0,0.8998,,0,10,10,49,1,Pelicans are alive,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.0922,,,,,,,,,j,1,0.9914,,0,11,11,32,1,Numbers are finite,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.0796,,,,,,,,,j,1,1.0785,,0,12,12,3,1,A minute is endless,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.0959,,,,,,,,,j,1,2.049,,0,13,13,41,1,The number five is infinite,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1582,,,,,,,,,f,0,2.0776,,0,14,14,45,1,The number five can go on forever,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.087,,,,,,,,,j,1,1.3078,,0,15,15,115,1,Yellow is an animal,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1531,,,,,,,,,f,0,2.3332,,0,16,16,46,1,The number five cannot always be further divided,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.0946,,,,,,,,,j,0,1.8159,,0,17,17,76,1,Pollen has a molecular structure,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.0688,,,,,,,,,j,1,1.4042,,0,18,18,61,1,Sailboats reproduce,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.0086,,,,,,,,,f,0,1.8529,,0,19,19,118,1,A horse is used to tell time,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.0883,,,,,,,,,j,1,1.6613,,0,20,20,112,1,Dinosaurs are not extinct,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1616,,,,,,,,,f,0,0.9072,,0,21,21,62,1,Helicopters reproduce,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1368,,,,,,,,,f,0,1.3256,,0,22,22,43,1,The number five is endless,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1076,,,,,,,,,f,1,1.2358,,0,23,23,103,1,The United States is a country,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,1.0774,,,,,,,,,j,0,1.0687,,0,24,24,19,1,Time is endless,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.3083,,,,,,,,,j,1,1.4242,,0,25,25,60,1,Robots need nutrients,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1535,,,,,,,,,f,1,0.9493,,0,26,26,35,1,Numbers are endless,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1664,,,,,,,,,f,1,1.9908,,0,27,27,53,1,Bricks can be put in a container,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.8326,,,,,,,,,f,0,2.0086,,0,28,28,116,1,Fish cannot swim in the ocean,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1506,,,,,,,,,f,1,1.2239,,0,29,29,101,1,Jupiter is in our solar system,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1702,,,,,,,,,j,0,1.769,,0,30,30,75,1,Frost is composed of matter,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1839,,,,,,,,,f,0,1.6582,,0,31,31,28,1,Space cannot go on forever,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.7079,,,,,,,,,,0,,,0,32,32,13,1,An inch can go on forever,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1278,,,,,,,,,f,0,1.554,,0,33,33,66,1,Music has a molecular structure,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1326,,,,,,,,,j,1,2.5242,,0,34,34,30,1,Space cannot always be further divided,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1766,,,,,,,,,f,0,2.0829,,0,35,35,122,1,The Earth is a star,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1681,,,,,,,,,j,1,2.0004,,0,36,36,82,1,Stones reproduce,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.3915,,,,,,,,,f,0,1.9497,,0,37,37,87,1,Dreams have a molecular structure,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1176,,,,,,,,,j,1,1.4822,,0,38,38,65,1,Shadows are composed of matter,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.0955,,,,,,,,,j,1,1.5253,,0,39,39,81,1,Tables reproduce,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,2.0509,,,,,,,,,f,1,1.7264,space,0,40,40,97,1,Dolphins can swim in the ocean,f,0.0755,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.0911,,,,,,,,,j,1,1.7575,,0,41,41,59,1,Comets are alive,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1414,,,,,,,,,f,0,0.843,,0,42,42,123,1,Mississippi is a country,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.0695,,,,,,,,,j,1,2.2158,,0,43,43,38,1,Numbers cannot always be further divided,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.0761,,,,,,,,,j,1,1.6243,,0,44,44,111,1,A circle is a flavor,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.4695,,,,,,,,,f,1,0.9671,,0,45,45,25,1,Space is infinite,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1535,,,,,,,,,f,1,1.078,,0,46,46,17,1,Time is infinite,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.101,,,,,,,,,f,1,2.3327,,0,47,47,88,1,This sentence is written in English,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1958,,,,,,,,,j,1,1.3183,,0,48,48,120,1,A truck is an animal,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1498,,,,,,,,,f,1,1.549,,0,49,49,29,1,Space can go on forever,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1297,,,,,,,,,j,1,1.7992,,0,50,50,113,1,Magenta is a shape,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1499,,,,,,,,,f,0,1.2048,,0,51,51,5,1,A minute can go on forever,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1113,,,,,,,,,f,1,1.5572,,0,52,52,71,1,Oaks reproduce,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1668,,,,,,,,,f,1,1.6918,,0,53,53,37,1,Numbers can go on forever,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1757,,,,,,,,,f,0,1.7159,,0,54,54,22,1,Time cannot always be further divided,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.0957,,,,,,,,,f,1,1.1005,,0,55,55,95,1,Yellow is a color,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1276,,,,,,,,,f,1,1.5154,,0,56,56,55,1,Concrete is composed of matter,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.0839,,,,,,,,,f,1,0.8995,,0,57,57,51,1,Tigers reproduce,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.2004,,,,,,,,,j,1,1.7781,,0,58,58,125,1,There are ninty states in the United States,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.0806,,,,,,,,,f,1,0.8756,,0,59,59,52,1,Frogs reproduce,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1505,,,,,,,,,f,1,1.587,,0,60,60,27,1,Space is endless,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1085,,,,,,,,,f,0,1.8783,,0,61,61,6,1,A minute cannot always be further divided,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1497,,,,,,,,,j,1,1.6208,,0,62,62,114,1,Lightbulbs are made of clay,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1587,,,,,,,,,j,0,1.9079,,0,63,63,42,1,The number five has an end,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1246,,,,,,,,,f,1,1.8297,,0,64,64,2,1,A minute has an end,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1086,,,,,,,,,j,1,1.6962,,0,65,65,20,1,Time cannot go on forever,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1337,,,,,,,,,j,0,1.272,,0,66,66,104,1,The United States has a president,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1584,,,,,,,,,j,1,1.5327,,0,67,67,78,1,Hammers are alive,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.102,,,,,,,,,f,1,1.708,,0,68,68,47,1,The number five can always be further divided,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1319,,,,,,,,,j,0,1.8325,,0,69,69,99,1,A motorcycle is a vehicle,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1077,,,,,,,,,j,1,1.3492,,0,70,70,127,1,A zebra is used to write,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1147,,,,,,,,,f,1,1.1136,,0,71,71,56,1,Diamonds have a molecular structure,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.125,,,,,,,,,f,0,0.8244,,0,72,72,84,1,Silence is composed of matter,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1589,,,,,,,,,f,0,1.271,,0,73,73,121,1,Jupiter is the planet we live on,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1244,,,,,,,,,j,1,1.5955,,0,74,74,80,1,Mittens need nutrients,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.0783,,,,,,,,,f,1,1.7609,,0,75,75,102,1,The Earth is a planet,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.0925,,,,,,,,,f,1,1.353,,0,76,76,107,1,A pencil is used to write,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.9643,,,,,,,,,f,0,1.8162,,0,77,77,36,1,Numbers cannot go on forever,j,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.1018,,,,,,,,,f,1,1.5834,,0,78,78,70,1,Grass needs nutrients,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,0.2372,,,,,,,,,f,1,1.4703,,0,79,79,33,1,Numbers are infinite,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,space,1.0279,,,,,,,,,j,0,1.8624,,0,80,80,90,1,A triangle is not an animal,f,,,
,,,,,,,,9983,2022-04-06_18h29.13.235,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,113.507378,,,,,,,,,,,,,,,,,,,,,,,,,,space,17.9101
