INSTRESP.keys,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,Instrloop.ran,FastInstructions,participant,date,expName,psychopyVersion,OS,frameRate,INSTRESP.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,Advance_Resp.keys,Advance_Resp.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp.keys,key_resp.corr,key_resp.rt,encouragekey.keys,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,FastLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,1.038,,,,,,,,,f,1,1.694,,0,0,0,70,1,Grass needs nutrients,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,1.873,,,,,,,,,f,1,1.787,,0,1,1,17,1,Time is infinite,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.768,,,,,,,,,f,1,1.632,,0,2,2,49,1,Pelicans are alive,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.859,,,,,,,,,j,1,1.416,,0,3,3,118,1,A horse is used to tell time,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.678,,,,,,,,,j,1,1.285,,0,4,4,81,1,Tables reproduce,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.669,,,,,,,,,f,1,1.731,,0,5,5,0,1,A minute is finite,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.623,,,,,,,,,f,1,1.129,,0,6,6,91,1,A circle is a shape,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.768,,,,,,,,,j,1,1.281,,0,7,7,126,1,Humans can breathe water,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.861,,,,,,,,,j,0,1.74,,0,8,8,10,1,An inch has an end,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.583,,,,,,,,,f,1,2.464,,0,9,9,40,1,The number five is finite,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.576,,,,,,,,,j,1,1.633,,0,10,10,41,1,The number five is infinite,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.588,,,,,,,,,f,1,1.636,,0,11,11,12,1,An inch cannot go on forever,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.44,,,,,,,,,f,1,1.681,,0,12,12,101,1,Jupiter is in our solar system,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.821,,,,,,,,,f,1,2.339,,0,13,13,47,1,The number five can always be further divided,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.491,,,,,,,,,f,1,1.448,,0,14,14,107,1,A pencil is used to write,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.538,,,,,,,,,j,1,1.363,,0,15,15,60,1,Robots need nutrients,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.552,,,,,,,,,j,1,1.257,,0,16,16,59,1,Comets are alive,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.558,,,,,,,,,j,0,1.231,,0,17,17,33,1,Numbers are infinite,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.451,,,,,,,,,j,1,2.204,,0,18,18,28,1,Space cannot go on forever,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.5,,,,,,,,,f,1,1.307,,0,19,19,98,1,A clock is used to tell time,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,1.085,,,,,,,,,j,0,1.233,,0,20,20,106,1,Humans cannot breathe water,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.542,,,,,,,,,j,1,2.636,,0,21,21,18,1,Time has an end,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.809,,,,,,,,,f,1,2.114,,0,22,22,7,1,A minute can always be further divided,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.486,,,,,,,,,f,1,1.565,,0,23,23,21,1,Time can go on forever,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.493,,,,,,,,,j,1,1.603,,0,24,24,122,1,The Earth is a star,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.5,,,,,,,,,j,1,1.638,,0,25,25,79,1,Forks are alive,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,1,,,,,,,,,j,0,1.333,,0,26,26,72,1,Mushrooms reproduce,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.569,,,,,,,,,f,1,1.914,,0,27,27,27,1,Space is endless,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.49,,,,,,,,,j,1,2.746,,0,28,28,22,1,Time cannot always be further divided,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.687,,,,,,,,,f,1,1.405,,0,29,29,69,1,Bacteria are alive,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.63,,,,,,,,,f,1,1.486,,0,30,30,103,1,The United States is a country,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.55,,,,,,,,,f,1,1.764,,0,31,31,54,1,Dumbells are composed of matter,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.501,,,,,,,,,f,1,1.424,,0,32,32,104,1,The United States has a president,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.35,,,,,,,,,f,1,1.082,,0,33,33,51,1,Tigers reproduce,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.367,,,,,,,,,j,1,1.747,,0,34,34,121,1,Jupiter is the planet we live on,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.668,,,,,,,,,f,1,2.014,,0,35,35,23,1,Time can always be further divided,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.456,,,,,,,,,j,1,1.695,,0,36,36,3,1,A minute is endless,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.533,,,,,,,,,f,1,2.063,,0,37,37,77,1,Saliva has a molecular structure,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.441,,,,,,,,,j,1,2.398,,0,38,38,46,1,The number five cannot always be further divided,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.45,,,,,,,,,f,1,1.038,,0,39,39,71,1,Oaks reproduce,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,1.286,,,,,,,,,f,1,1.692,space,0,40,40,4,1,A minute cannot go on forever,f,1.894,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.367,,,,,,,,,j,1,1.974,,0,41,41,117,1,Dolphins cannot swim in the ocean,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.311,,,,,,,,,f,1,1.302,,0,42,42,92,1,Dinosaurs are extinct,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.41,,,,,,,,,j,1,1.054,,0,43,43,62,1,Helicopters reproduce,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.409,,,,,,,,,f,1,1.145,,0,44,44,25,1,Space is infinite,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.351,,,,,,,,,j,1,1.191,,0,45,45,80,1,Mittens need nutrients,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.299,,,,,,,,,f,1,1.005,,0,46,46,48,1,Crocodiles are alive,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.816,,,,,,,,,f,0,1.499,,0,47,47,64,1,Echoes are composed of matter,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.582,,,,,,,,,f,1,1.814,,0,48,48,75,1,Frost is composed of matter,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.593,,,,,,,,,j,1,1.091,,0,49,49,11,1,An inch is endless,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.9,,,,,,,,,j,1,1.914,,0,50,50,85,1,Thoughts are composed of matter,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.484,,,,,,,,,j,1,1.307,,0,51,51,61,1,Sailboats reproduce,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.452,,,,,,,,,j,1,1.321,,0,52,52,1,1,A minute is infinite,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.452,,,,,,,,,f,1,1.216,,0,53,53,94,1,Orange is a color,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.407,,,,,,,,,j,1,2.723,,0,54,54,5,1,A minute can go on forever,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.441,,,,,,,,,j,1,1.73,,0,55,55,45,1,The number five can go on forever,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.436,,,,,,,,,f,1,1.802,,0,56,56,15,1,An inch can be always further divided,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.35,,,,,,,,,f,1,1.081,,0,57,57,89,1,A square is a shape,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.267,,,,,,,,,j,1,1.033,,0,58,58,58,1,Clocks are alive,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.59,,,,,,,,,j,1,1.257,,0,59,59,119,1,A motorcycle is a person,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.356,,,,,,,,,j,1,1.086,,0,60,60,13,1,An inch can go on forever,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.459,,,,,,,,,j,1,2.23,,0,61,61,108,1,This sentence is written in Spanish,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.35,,,,,,,,,j,1,1.183,,0,62,62,120,1,A truck is an animal,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.451,,,,,,,,,j,1,2.202,,0,63,63,38,1,Numbers cannot always be further divided,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.35,,,,,,,,,f,1,2.198,,0,64,64,29,1,Space can go on forever,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.408,,,,,,,,,f,1,1.307,,0,65,65,8,1,An inch is finite,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.349,,,,,,,,,f,1,1.364,,0,66,66,97,1,Dolphins can swim in the ocean,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.353,,,,,,,,,f,1,1.398,,0,67,67,55,1,Concrete is composed of matter,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.369,,,,,,,,,f,1,1.599,,0,68,68,39,1,Numbers can always be further divided,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.868,,,,,,,,,j,1,2.673,,0,69,69,114,1,Lightbulbs are made of clay,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.449,,,,,,,,,j,1,2.086,,0,70,70,87,1,Dreams have a molecular structure,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.407,,,,,,,,,j,1,1.307,,0,71,71,127,1,A zebra is used to write,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,1.134,,,,,,,,,f,0,1.502,,0,72,72,9,1,An inch is infinite,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.344,,,,,,,,,j,1,1.132,,0,73,73,123,1,Mississippi is a country,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.36,,,,,,,,,j,1,1.286,,0,74,74,43,1,The number five is endless,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,1.136,,,,,,,,,j,0,1.183,,0,75,75,52,1,Frogs reproduce,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.357,,,,,,,,,j,1,1.301,,0,76,76,26,1,Space has an end,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.507,,,,,,,,,j,1,1.651,,0,77,77,116,1,Fish cannot swim in the ocean,j,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.543,,,,,,,,,f,1,2.204,,0,78,78,19,1,Time is endless,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.452,,,,,,,,,f,1,1.971,,0,79,79,57,1,Rocks have a molecular structure,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,space,0.818,,,,,,,,,f,1,1.502,,0,80,80,35,1,Numbers are endless,f,,
,,,,,,,2087,2022-04-06_19h56.05.992,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.03187721,,,,,,,,,,,,,,,,,,,,,,,,,,,
