INSTRESP.keys,INSTRESP.rt,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,Instrloop.ran,FastInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,Advance_Resp.keys,Advance_Resp.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp.keys,key_resp.corr,encouragekey.keys,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,FastLoop.ran,Statement,Correct,key_resp.rt,encouragekey.rt,endstudykey.keys,endstudykey.rt
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.2549,,,,,,,,,j,1,,0,30,30,117,1,Dolphins cannot swim in the ocean,j,1.4666,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.3054,,,,,,,,,f,1,,0,31,31,29,1,Space can go on forever,f,1.4354,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.4542,,,,,,,,,j,1,,0,32,32,20,1,Time cannot go on forever,j,2.5325,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.4172,,,,,,,,,j,1,,0,33,33,41,1,The number five is infinite,j,1.5227,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.2309,,,,,,,,,j,1,,0,34,34,18,1,Time has an end,j,1.3074,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.3559,,,,,,,,,f,1,,0,35,35,12,1,An inch cannot go on forever,f,2.0048,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.2838,,,,,,,,,j,1,,0,36,36,43,1,The number five is endless,j,1.4134,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.3356,,,,,,,,,j,1,,0,37,37,116,1,Fish cannot swim in the ocean,j,1.3672,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.3415,,,,,,,,,j,1,,0,38,38,30,1,Space cannot always be further divided,j,2.4652,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.3472,,,,,,,,,f,1,,0,39,39,44,1,The number five cannot go on forever,f,1.9193,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.8543,,,,,,,,,f,1,space,0,40,40,15,1,An inch can be always further divided,f,3.1479,0.9606,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.6133,,,,,,,,,j,1,,0,41,41,6,1,A minute cannot always be further divided,j,2.5224,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.6004,,,,,,,,,f,1,,0,42,42,40,1,The number five is finite,f,1.7704,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.5803,,,,,,,,,f,1,,0,43,43,50,1,Turtles need nutrients,f,1.3934,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.5508,,,,,,,,,f,1,,0,44,44,107,1,A pencil is used to write,f,1.2409,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.5492,,,,,,,,,j,1,,0,45,45,120,1,A truck is an animal,j,1.0479,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.5475,,,,,,,,,j,1,,0,46,46,60,1,Robots need nutrients,j,1.4375,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.7057,,,,,,,,,j,1,,0,47,47,38,1,Numbers cannot always be further divided,j,2.852,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.4503,,,,,,,,,j,1,,0,48,48,66,1,Music has a molecular structure,j,1.4139,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.3671,,,,,,,,,j,1,,0,49,49,65,1,Shadows are composed of matter,j,1.4166,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.447,,,,,,,,,j,1,,0,50,50,121,1,Jupiter is the planet we live on,j,1.5829,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.4203,,,,,,,,,f,1,,0,51,51,76,1,Pollen has a molecular structure,f,1.3672,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.3635,,,,,,,,,j,1,,0,52,52,87,1,Dreams have a molecular structure,j,1.3797,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.3475,,,,,,,,,j,1,,0,53,53,3,1,A minute is endless,j,1.1545,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.4131,,,,,,,,,f,1,,0,54,54,77,1,Saliva has a molecular structure,f,1.4203,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.388,,,,,,,,,j,1,,0,55,55,112,1,Dinosaurs are not extinct,j,1.3216,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.4339,,,,,,,,,j,1,,0,56,56,124,1,The president of the United States is Oprah,j,1.2463,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.3066,,,,,,,,,j,1,,0,57,57,11,1,An inch is endless,j,1.3184,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.3672,,,,,,,,,j,1,,0,58,58,109,1,A square is a color,j,1.3336,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.3837,,,,,,,,,j,1,,0,59,59,122,1,The Earth is a star,j,1.2219,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.4225,,,,,,,,,f,1,,0,60,60,103,1,The United States is a country,f,1.3004,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.4506,,,,,,,,,f,1,,0,61,61,47,1,The number five can always be further divided,f,2.0502,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.4121,,,,,,,,,j,1,,0,62,62,62,1,Helicopters reproduce,j,1.4218,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.4586,,,,,,,,,j,0,,0,63,63,42,1,The number five has an end,f,2.3669,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.2841,,,,,,,,,j,1,,0,64,64,9,1,An inch is infinite,j,1.2795,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.2692,,,,,,,,,j,1,,0,65,65,16,1,Time is finite,j,1.2228,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.3919,,,,,,,,,f,1,,0,66,66,69,1,Bacteria are alive,f,1.1839,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.42,,,,,,,,,f,1,,0,67,67,105,1,There are fifty states in the United States,f,1.2633,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.5785,,,,,,,,,j,0,,0,68,68,102,1,The Earth is a planet,f,1.1532,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.377,,,,,,,,,f,1,,0,69,69,8,1,An inch is finite,f,1.4169,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.4505,,,,,,,,,f,1,,0,70,70,57,1,Rocks have a molecular structure,f,1.5165,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.3356,,,,,,,,,j,1,,0,71,71,115,1,Yellow is an animal,j,0.9753,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.3338,,,,,,,,,f,1,,0,72,72,100,1,A truck is a vehicle,f,1.0831,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.3173,,,,,,,,,j,1,,0,73,73,45,1,The number five can go on forever,j,1.2046,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.3024,,,,,,,,,j,1,,0,74,74,24,1,Space is finite,j,1.367,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.3515,,,,,,,,,f,1,,0,75,75,93,1,Magenta is a color,f,1.0003,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.3444,,,,,,,,,f,1,,0,76,76,39,1,Numbers can always be further divided,f,1.7354,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.4172,,,,,,,,,f,1,,0,77,77,4,1,A minute cannot go on forever,f,1.8336,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.5665,,,,,,,,,f,1,,0,78,78,97,1,Dolphins can swim in the ocean,f,1.3839,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.4219,,,,,,,,,f,1,,0,79,79,10,1,An inch has an end,f,1.7337,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,space,0.3339,,,,,,,,,j,1,,0,80,80,32,1,Numbers are finite,j,2.1339,,,
,,,,,,,,7932,2022-04-06_20h06.40.717,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.11421701,,,,,,,,,,,,,,,,,,,,,,,,,,space,25.7477
