INSTRESP.keys,INSTRESP.rt,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,Instrloop.ran,FastInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,Advance_Resp.keys,Advance_Resp.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.corr,key_resp.rt,encouragekey.keys,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,FastLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.3358,,,,,,,,,,f,1,1.3212,,0,20,20,10,1,An inch has an end,f,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.2671,,,,,,,,,,f,1,0.9321,,0,21,21,51,1,Tigers reproduce,f,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.3624,,,,,,,,,,f,1,2.0546,,0,22,22,69,1,Bacteria are alive,f,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.2447,,,,,,,,,,j,1,0.9132,,0,23,23,78,1,Hammers are alive,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.6513,,,,,,,,,,f,1,1.9355,,0,24,24,39,1,Numbers can always be further divided,f,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.3248,,,,,,,,,,f,1,1.1957,,0,25,25,33,1,Numbers are infinite,f,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,1.5634,,,,,,,,,,j,1,1.4042,,0,26,26,32,1,Numbers are finite,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.2975,,,,,,,,,,j,1,1.1681,,0,27,27,61,1,Sailboats reproduce,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.239,,,,,,,,,,j,1,1.2231,,0,28,28,116,1,Fish cannot swim in the ocean,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.2695,,,,,,,,,,f,1,0.9312,,0,29,29,17,1,Time is infinite,f,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.2332,,,,,,,,,,j,1,1.1741,,0,30,30,28,1,Space cannot go on forever,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.2099,,,,,,,,,,j,1,1.0197,,0,31,31,11,1,An inch is endless,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.2152,,,,,,,,,,f,1,1.1078,,0,32,32,103,1,The United States is a country,f,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.7425,,,,,,,,,,j,1,2.3177,,0,33,33,6,1,A minute cannot always be further divided,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.2523,,,,,,,,,,j,1,0.9623,,0,34,34,81,1,Tables reproduce,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.2875,,,,,,,,,,j,1,1.0618,,0,35,35,18,1,Time has an end,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.2311,,,,,,,,,,f,1,0.9822,,0,36,36,89,1,A square is a shape,f,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.2336,,,,,,,,,,f,1,1.0022,,0,37,37,70,1,Grass needs nutrients,f,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.3843,,,,,,,,,,j,1,1.4177,,0,38,38,127,1,A zebra is used to write,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.7294,,,,,,,,,,f,1,1.4667,,0,39,39,42,1,The number five has an end,f,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,6.9705,,,,,,,,,,j,1,1.3427,space,0,40,40,121,1,Jupiter is the planet we live on,j,1.9303,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.4674,,,,,,,,,,j,1,1.2667,,0,41,41,43,1,The number five is endless,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.5445,,,,,,,,,,j,1,1.6412,,0,42,42,46,1,The number five cannot always be further divided,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.3706,,,,,,,,,,j,1,1.0926,,0,43,43,16,1,Time is finite,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,1.0196,,,,,,,,,,f,0,1.2943,,0,44,44,126,1,Humans can breathe water,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.3308,,,,,,,,,,f,1,1.3279,,0,45,45,21,1,Time can go on forever,f,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.9017,,,,,,,,,,j,1,1.9471,,0,46,46,65,1,Shadows are composed of matter,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.3207,,,,,,,,,,j,1,1.8175,,0,47,47,5,1,A minute can go on forever,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.2515,,,,,,,,,,f,1,0.9102,,0,48,48,68,1,Algae is alive,f,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.5278,,,,,,,,,,j,1,1.526,,0,49,49,63,1,Color can be put in a container,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.3749,,,,,,,,,,j,1,1.184,,0,50,50,109,1,A square is a color,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.6439,,,,,,,,,,j,0,1.9915,,0,51,51,73,1,Bubbles can be put in a container,f,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.3588,,,,,,,,,,f,1,1.7571,,0,52,52,35,1,Numbers are endless,f,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.2646,,,,,,,,,,f,1,1.0595,,0,53,53,104,1,The United States has a president,f,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,1.1249,,,,,,,,,,j,0,1.3116,,0,54,54,0,1,A minute is finite,f,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.2244,,,,,,,,,,j,1,0.9271,,0,55,55,123,1,Mississippi is a country,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.2581,,,,,,,,,,j,1,1.2619,,0,56,56,87,1,Dreams have a molecular structure,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.459,,,,,,,,,,f,0,2.6663,,0,57,57,22,1,Time cannot always be further divided,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.3162,,,,,,,,,,j,1,1.6575,,0,58,58,45,1,The number five can go on forever,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.5172,,,,,,,,,,j,0,1.4584,,0,59,59,40,1,The number five is finite,f,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.2265,,,,,,,,,,j,1,1.0113,,0,60,60,58,1,Clocks are alive,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.2252,,,,,,,,,,j,1,1.1185,,0,61,61,9,1,An inch is infinite,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.2477,,,,,,,,,,f,1,0.9329,,0,62,62,99,1,A motorcycle is a vehicle,f,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.3397,,,,,,,,,,j,1,1.5392,,0,63,63,38,1,Numbers cannot always be further divided,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.2195,,,,,,,,,,f,1,0.7466,,0,64,64,102,1,The Earth is a planet,f,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.2611,,,,,,,,,,f,1,1.3094,,0,65,65,75,1,Frost is composed of matter,f,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.2682,,,,,,,,,,f,1,1.4301,,0,66,66,90,1,A triangle is not an animal,f,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.3979,,,,,,,,,,f,0,1.7076,,0,67,67,64,1,Echoes are composed of matter,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.2766,,,,,,,,,,j,1,1.4445,,0,68,68,34,1,Numbers have an end,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.2997,,,,,,,,,,j,1,1.2365,,0,69,69,112,1,Dinosaurs are not extinct,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.1785,,,,,,,,,,j,1,0.9552,,0,70,70,24,1,Space is finite,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.2343,,,,,,,,,,f,1,1.0656,,0,71,71,56,1,Diamonds have a molecular structure,f,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.3746,,,,,,,,,,j,1,0.8814,,0,72,72,110,1,A triangle is an animal,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.364,,,,,,,,,,f,1,1.6003,,0,73,73,15,1,An inch can be always further divided,f,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.2613,,,,,,,,,,j,1,1.2903,,0,74,74,114,1,Lightbulbs are made of clay,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.1777,,,,,,,,,,j,1,0.8933,,0,75,75,120,1,A truck is an animal,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.2458,,,,,,,,,,f,1,1.2706,,0,76,76,44,1,The number five cannot go on forever,f,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.1824,,,,,,,,,,j,1,0.8783,,0,77,77,62,1,Helicopters reproduce,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.1938,,,,,,,,,,j,1,1.3837,,0,78,78,14,1,An inch cannot always be further divided,j,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.1725,,,,,,,,,,j,0,1.2541,,0,79,79,12,1,An inch cannot go on forever,f,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,space,0.296,,,,,,,,,,f,1,2.6103,,0,80,80,76,1,Pollen has a molecular structure,f,,
,,,,,,,,6453,2022-04-06_17h59.18.064,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.94485074,,,,,,,,,,,,,,,,,,,,,,,,,,,
